collection_chunk_id,chunk_rank_start,chunk_rank_end,fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,download_status,failure_reason,total_words,ai_keyword_count,ai_keyword_per_10k_words
4,76,100,85,Charter Communications,CHTR,1091667,0001091667,2025,10-K,2026-01-30,2025-12-31,0001091667-26-000017,chtr-20251231.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166726000017/,https://www.sec.gov/Archives/edgar/data/1091667/000109166726000017/chtr-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/CHTR/2025_CHTR_10k.html,data/processed/sec_10k_text/top100/chunk_04/CHTR/2025_CHTR_10k.txt,success,,70959,3,0.422779
4,76,100,86,American Airlines Group,AAL,6201,0000006201,2023,10-K,2024-02-21,2023-12-31,0000006201-24-000010,aal-20231231.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620124000010/,https://www.sec.gov/Archives/edgar/data/6201/000000620124000010/aal-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/AAL/2023_AAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/AAL/2023_AAL_10k.txt,success,,113989,1,0.087728
4,76,100,86,American Airlines Group,AAL,6201,0000006201,2024,10-K,2025-02-19,2024-12-31,0000006201-25-000010,aal-20241231.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/aal-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/AAL/2024_AAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/AAL/2024_AAL_10k.txt,success,,116587,11,0.943501
4,76,100,86,American Airlines Group,AAL,6201,0000006201,2025,10-K,2026-02-18,2025-12-31,0000006201-26-000014,aal-20251231.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/aal-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/AAL/2025_AAL_10k.html,data/processed/sec_10k_text/top100/chunk_04/AAL/2025_AAL_10k.txt,success,,113451,16,1.4103
4,76,100,87,Tyson Foods,TSN,100493,0000100493,2023,10-K,2023-11-13,2023-09-30,0000100493-23-000105,tsn-20230930.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049323000105/,https://www.sec.gov/Archives/edgar/data/100493/000010049323000105/tsn-20230930.htm,data/raw/sec_10k_html/top100/chunk_04/TSN/2023_TSN_10k.html,data/processed/sec_10k_text/top100/chunk_04/TSN/2023_TSN_10k.txt,success,,64621,6,0.928491
4,76,100,87,Tyson Foods,TSN,100493,0000100493,2024,10-K,2024-11-12,2024-09-28,0000100493-24-000119,tsn-20240928.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049324000119/,https://www.sec.gov/Archives/edgar/data/100493/000010049324000119/tsn-20240928.htm,data/raw/sec_10k_html/top100/chunk_04/TSN/2024_TSN_10k.html,data/processed/sec_10k_text/top100/chunk_04/TSN/2024_TSN_10k.txt,success,,61212,2,0.326733
4,76,100,87,Tyson Foods,TSN,100493,0000100493,2025,10-K,2025-11-10,2025-09-27,0000100493-25-000095,tsn-20250927.htm,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/,https://www.sec.gov/Archives/edgar/data/100493/000010049325000095/tsn-20250927.htm,data/raw/sec_10k_html/top100/chunk_04/TSN/2025_TSN_10k.html,data/processed/sec_10k_text/top100/chunk_04/TSN/2025_TSN_10k.txt,success,,62346,3,0.481186
4,76,100,88,Intel,INTC,50863,0000050863,2023,10-K,2024-01-26,2023-12-30,0000050863-24-000010,intc-20231230.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/,https://www.sec.gov/Archives/edgar/data/50863/000005086324000010/intc-20231230.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2023_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2023_INTC_10k.txt,success,,68679,16,2.329679
4,76,100,88,Intel,INTC,50863,0000050863,2024,10-K,2025-01-31,2024-12-28,0000050863-25-000009,intc-20241228.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/intc-20241228.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2024_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2024_INTC_10k.txt,success,,66995,19,2.836033
4,76,100,88,Intel,INTC,50863,0000050863,2025,10-K,2026-01-23,2025-12-27,0000050863-26-000011,intc-20251227.htm,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/,https://www.sec.gov/Archives/edgar/data/50863/000005086326000011/intc-20251227.htm,data/raw/sec_10k_html/top100/chunk_04/INTC/2025_INTC_10k.html,data/processed/sec_10k_text/top100/chunk_04/INTC/2025_INTC_10k.txt,success,,73901,16,2.165059
4,76,100,89,Enterprise Products Partners,EPD,1061219,0001061219,2023,10-K,2024-02-28,2023-12-31,0001061219-24-000006,form10k.htm,https://www.sec.gov/Archives/edgar/data/1061219/000106121924000006/,https://www.sec.gov/Archives/edgar/data/1061219/000106121924000006/form10k.htm,data/raw/sec_10k_html/top100/chunk_04/EPD/2023_EPD_10k.html,data/processed/sec_10k_text/top100/chunk_04/EPD/2023_EPD_10k.txt,success,,112325,0,0.0
4,76,100,89,Enterprise Products Partners,EPD,1061219,0001061219,2024,10-K,2025-02-28,2024-12-31,0001061219-25-000006,form10k.htm,https://www.sec.gov/Archives/edgar/data/1061219/000106121925000006/,https://www.sec.gov/Archives/edgar/data/1061219/000106121925000006/form10k.htm,data/raw/sec_10k_html/top100/chunk_04/EPD/2024_EPD_10k.html,data/processed/sec_10k_text/top100/chunk_04/EPD/2024_EPD_10k.txt,success,,110038,0,0.0
4,76,100,89,Enterprise Products Partners,EPD,1061219,0001061219,2025,10-K,2026-02-27,2025-12-31,0001061219-26-000006,epd-20251231.htm,https://www.sec.gov/Archives/edgar/data/1061219/000106121926000006/,https://www.sec.gov/Archives/edgar/data/1061219/000106121926000006/epd-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/EPD/2025_EPD_10k.html,data/processed/sec_10k_text/top100/chunk_04/EPD/2025_EPD_10k.txt,success,,111014,1,0.090079
4,76,100,90,Ingram Micro Holding,INGM,1897762,0001897762,2023,10-K,,,,,,,,,missing,no_10k_for_target_report_year,0,0,0.0
4,76,100,90,Ingram Micro Holding,INGM,1897762,0001897762,2024,10-K,2025-03-05,2024-12-28,0001628280-25-010298,ingm-20241228.htm,https://www.sec.gov/Archives/edgar/data/1897762/000162828025010298/,https://www.sec.gov/Archives/edgar/data/1897762/000162828025010298/ingm-20241228.htm,data/raw/sec_10k_html/top100/chunk_04/INGM/2024_INGM_10k.html,data/processed/sec_10k_text/top100/chunk_04/INGM/2024_INGM_10k.txt,success,,84799,9,1.061333
4,76,100,90,Ingram Micro Holding,INGM,1897762,0001897762,2025,10-K,2026-03-03,2025-12-27,0001628280-26-013588,ingm-20251227.htm,https://www.sec.gov/Archives/edgar/data/1897762/000162828026013588/,https://www.sec.gov/Archives/edgar/data/1897762/000162828026013588/ingm-20251227.htm,data/raw/sec_10k_html/top100/chunk_04/INGM/2025_INGM_10k.html,data/processed/sec_10k_text/top100/chunk_04/INGM/2025_INGM_10k.txt,success,,63566,10,1.573168
4,76,100,91,General Dynamics,GD,40533,0000040533,2023,10-K,2024-02-08,2023-12-31,0000040533-24-000007,gd-20231231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/,https://www.sec.gov/Archives/edgar/data/40533/000004053324000007/gd-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2023_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2023_GD_10k.txt,success,,41386,1,0.241628
4,76,100,91,General Dynamics,GD,40533,0000040533,2024,10-K,2025-02-07,2024-12-31,0000040533-25-000008,gd-20241231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/gd-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2024_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2024_GD_10k.txt,success,,41684,2,0.4798
4,76,100,91,General Dynamics,GD,40533,0000040533,2025,10-K,2026-01-30,2025-12-31,0000040533-26-000006,gd-20251231.htm,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/,https://www.sec.gov/Archives/edgar/data/40533/000004053326000006/gd-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/GD/2025_GD_10k.html,data/processed/sec_10k_text/top100/chunk_04/GD/2025_GD_10k.txt,success,,40920,2,0.488759
4,76,100,92,Uber Technologies,UBER,1543151,0001543151,2023,10-K,2024-02-15,2023-12-31,0001543151-24-000012,uber-20231231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/,https://www.sec.gov/Archives/edgar/data/1543151/000154315124000012/uber-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2023_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2023_UBER_10k.txt,success,,95592,13,1.359946
4,76,100,92,Uber Technologies,UBER,1543151,0001543151,2024,10-K,2025-02-14,2024-12-31,0001543151-25-000008,uber-20241231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/,https://www.sec.gov/Archives/edgar/data/1543151/000154315125000008/uber-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2024_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2024_UBER_10k.txt,success,,90116,13,1.442585
4,76,100,92,Uber Technologies,UBER,1543151,0001543151,2025,10-K,2026-02-13,2025-12-31,0001543151-26-000015,uber-20251231.htm,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/,https://www.sec.gov/Archives/edgar/data/1543151/000154315126000015/uber-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/UBER/2025_UBER_10k.html,data/processed/sec_10k_text/top100/chunk_04/UBER/2025_UBER_10k.txt,success,,88147,12,1.361362
4,76,100,93,USAA,,,,2023,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,93,USAA,,,,2024,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,93,USAA,,,,2025,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,94,TIAA,,,,2023,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,94,TIAA,,,,2024,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,94,TIAA,,,,2025,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,95,Liberty Mutual Insurance Group,,,,2023,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,95,Liberty Mutual Insurance Group,,,,2024,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,95,Liberty Mutual Insurance Group,,,,2025,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,96,Travelers,TRV,86312,0000086312,2023,10-K,2024-02-15,2023-12-31,0000086312-24-000012,trv-20231231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631224000012/,https://www.sec.gov/Archives/edgar/data/86312/000008631224000012/trv-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2023_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2023_TRV_10k.txt,success,,116126,16,1.377814
4,76,100,96,Travelers,TRV,86312,0000086312,2024,10-K,2025-02-13,2024-12-31,0000086312-25-000012,trv-20241231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/,https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/trv-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2024_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2024_TRV_10k.txt,success,,117286,20,1.705233
4,76,100,96,Travelers,TRV,86312,0000086312,2025,10-K,2026-02-12,2025-12-31,0000086312-26-000065,trv-20251231.htm,https://www.sec.gov/Archives/edgar/data/86312/000008631226000065/,https://www.sec.gov/Archives/edgar/data/86312/000008631226000065/trv-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/TRV/2025_TRV_10k.html,data/processed/sec_10k_text/top100/chunk_04/TRV/2025_TRV_10k.txt,success,,115874,32,2.76162
4,76,100,97,Bristol-Myers Squibb,BMY,14272,0000014272,2023,10-K,2024-02-13,2023-12-31,0000014272-24-000044,bmy-20231231.htm,https://www.sec.gov/Archives/edgar/data/14272/000001427224000044/,https://www.sec.gov/Archives/edgar/data/14272/000001427224000044/bmy-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/BMY/2023_BMY_10k.html,data/processed/sec_10k_text/top100/chunk_04/BMY/2023_BMY_10k.txt,success,,77896,0,0.0
4,76,100,97,Bristol-Myers Squibb,BMY,14272,0000014272,2024,10-K,2025-02-12,2024-12-31,0000014272-25-000039,bmy-20241231.htm,https://www.sec.gov/Archives/edgar/data/14272/000001427225000039/,https://www.sec.gov/Archives/edgar/data/14272/000001427225000039/bmy-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/BMY/2024_BMY_10k.html,data/processed/sec_10k_text/top100/chunk_04/BMY/2024_BMY_10k.txt,success,,75203,4,0.531894
4,76,100,97,Bristol-Myers Squibb,BMY,14272,0000014272,2025,10-K,2026-02-11,2025-12-31,0000014272-26-000004,bmy-20251231.htm,https://www.sec.gov/Archives/edgar/data/14272/000001427226000004/,https://www.sec.gov/Archives/edgar/data/14272/000001427226000004/bmy-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/BMY/2025_BMY_10k.html,data/processed/sec_10k_text/top100/chunk_04/BMY/2025_BMY_10k.txt,success,,75195,8,1.063901
4,76,100,98,Coca-Cola,KO,21344,0000021344,2023,10-K,2024-02-20,2023-12-31,0000021344-24-000009,ko-20231231.htm,https://www.sec.gov/Archives/edgar/data/21344/000002134424000009/,https://www.sec.gov/Archives/edgar/data/21344/000002134424000009/ko-20231231.htm,data/raw/sec_10k_html/top100/chunk_04/KO/2023_KO_10k.html,data/processed/sec_10k_text/top100/chunk_04/KO/2023_KO_10k.txt,success,,87461,7,0.800357
4,76,100,98,Coca-Cola,KO,21344,0000021344,2024,10-K,2025-02-20,2024-12-31,0000021344-25-000011,ko-20241231.htm,https://www.sec.gov/Archives/edgar/data/21344/000002134425000011/,https://www.sec.gov/Archives/edgar/data/21344/000002134425000011/ko-20241231.htm,data/raw/sec_10k_html/top100/chunk_04/KO/2024_KO_10k.html,data/processed/sec_10k_text/top100/chunk_04/KO/2024_KO_10k.txt,success,,87505,10,1.142792
4,76,100,98,Coca-Cola,KO,21344,0000021344,2025,10-K,2026-02-20,2025-12-31,0001628280-26-010047,ko-20251231.htm,https://www.sec.gov/Archives/edgar/data/21344/000162828026010047/,https://www.sec.gov/Archives/edgar/data/21344/000162828026010047/ko-20251231.htm,data/raw/sec_10k_html/top100/chunk_04/KO/2025_KO_10k.html,data/processed/sec_10k_text/top100/chunk_04/KO/2025_KO_10k.txt,success,,87374,14,1.602307
4,76,100,99,Nike,NKE,320187,0000320187,2023,10-K,2023-07-20,2023-05-31,0000320187-23-000039,nke-20230531.htm,https://www.sec.gov/Archives/edgar/data/320187/000032018723000039/,https://www.sec.gov/Archives/edgar/data/320187/000032018723000039/nke-20230531.htm,data/raw/sec_10k_html/top100/chunk_04/NKE/2023_NKE_10k.html,data/processed/sec_10k_text/top100/chunk_04/NKE/2023_NKE_10k.txt,success,,53349,1,0.187445
4,76,100,99,Nike,NKE,320187,0000320187,2024,10-K,2024-07-25,2024-05-31,0000320187-24-000044,nke-20240531.htm,https://www.sec.gov/Archives/edgar/data/320187/000032018724000044/,https://www.sec.gov/Archives/edgar/data/320187/000032018724000044/nke-20240531.htm,data/raw/sec_10k_html/top100/chunk_04/NKE/2024_NKE_10k.html,data/processed/sec_10k_text/top100/chunk_04/NKE/2024_NKE_10k.txt,success,,54319,4,0.736391
4,76,100,99,Nike,NKE,320187,0000320187,2025,10-K,2025-07-17,2025-05-31,0000320187-25-000047,nke-20250531.htm,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/nke-20250531.htm,data/raw/sec_10k_html/top100/chunk_04/NKE/2025_NKE_10k.html,data/processed/sec_10k_text/top100/chunk_04/NKE/2025_NKE_10k.txt,success,,53134,2,0.376407
4,76,100,100,Massachusetts Mutual Life,,,,2023,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,100,Massachusetts Mutual Life,,,,2024,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
4,76,100,100,Massachusetts Mutual Life,,,,2025,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
